1,3000,1,32,0,1,1,1,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,3000,1,32,0,1,1,2,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,3000,1,32,0,1,1,4,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,3000,1,32,0,1,1,8,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,3000,1,32,0,1,2,1,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,3000,1,32,0,1,2,2,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,3000,1,32,0,1,2,4,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,3000,1,32,0,1,2,8,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,3000,1,32,0,1,4,1,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,3000,1,32,0,1,4,2,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,3000,1,32,0,1,4,4,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,3000,1,32,0,1,4,8,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,3000,1,64,0,1,1,1,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,3000,1,64,0,1,1,2,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,3000,1,64,0,1,1,4,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,3000,1,64,0,1,1,8,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,3000,1,64,0,1,2,1,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,3000,1,64,0,1,2,2,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,3000,1,64,0,1,2,4,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,3000,1,64,0,1,2,8,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,3000,1,64,0,1,4,1,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,3000,1,64,0,1,4,2,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,3000,1,64,0,1,4,4,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,3000,1,64,0,1,4,8,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,3000,1,96,0,1,1,1,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,3000,1,96,0,1,1,2,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,3000,1,96,0,1,1,4,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,3000,1,96,0,1,1,8,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,3000,1,96,0,1,2,1,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,3000,1,96,0,1,2,2,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,3000,1,96,0,1,2,4,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,3000,1,96,0,1,2,8,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,3000,1,96,0,1,4,1,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,3000,1,96,0,1,4,2,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,3000,1,96,0,1,4,4,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,3000,1,96,0,1,4,8,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,11000,1,32,0,1,1,1,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,11000,1,32,0,1,1,2,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,11000,1,32,0,1,1,4,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,11000,1,32,0,1,1,8,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,11000,1,32,0,1,2,1,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,11000,1,32,0,1,2,2,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,11000,1,32,0,1,2,4,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,11000,1,32,0,1,2,8,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,11000,1,32,0,1,4,1,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,11000,1,32,0,1,4,2,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,11000,1,32,0,1,4,4,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,11000,1,32,0,1,4,8,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,11000,1,64,0,1,1,1,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,11000,1,64,0,1,1,2,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,11000,1,64,0,1,1,4,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,11000,1,64,0,1,1,8,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,11000,1,64,0,1,2,1,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,11000,1,64,0,1,2,2,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,11000,1,64,0,1,2,4,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,11000,1,64,0,1,2,8,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,11000,1,64,0,1,4,1,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,11000,1,64,0,1,4,2,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,11000,1,64,0,1,4,4,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,11000,1,64,0,1,4,8,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,11000,1,96,0,1,1,1,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,11000,1,96,0,1,1,2,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,11000,1,96,0,1,1,4,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,11000,1,96,0,1,1,8,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,11000,1,96,0,1,2,1,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,11000,1,96,0,1,2,2,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,11000,1,96,0,1,2,4,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,11000,1,96,0,1,2,8,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,11000,1,96,0,1,4,1,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,11000,1,96,0,1,4,2,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,11000,1,96,0,1,4,4,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,11000,1,96,0,1,4,8,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,14616,1,32,0,1,1,1,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,14616,1,32,0,1,1,2,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,14616,1,32,0,1,1,4,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,14616,1,32,0,1,1,8,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,14616,1,32,0,1,2,1,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,14616,1,32,0,1,2,2,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,14616,1,32,0,1,2,4,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,14616,1,32,0,1,2,8,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,14616,1,32,0,1,4,1,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,14616,1,32,0,1,4,2,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,14616,1,32,0,1,4,4,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,14616,1,32,0,1,4,8,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,14616,1,64,0,1,1,1,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,14616,1,64,0,1,1,2,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,14616,1,64,0,1,1,4,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,14616,1,64,0,1,1,8,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,14616,1,64,0,1,2,1,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,14616,1,64,0,1,2,2,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,14616,1,64,0,1,2,4,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,14616,1,64,0,1,2,8,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,14616,1,64,0,1,4,1,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,14616,1,64,0,1,4,2,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,14616,1,64,0,1,4,4,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,14616,1,64,0,1,4,8,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,14616,1,96,0,1,1,1,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,14616,1,96,0,1,1,2,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,14616,1,96,0,1,1,4,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,14616,1,96,0,1,1,8,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,14616,1,96,0,1,2,1,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,14616,1,96,0,1,2,2,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,14616,1,96,0,1,2,4,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,14616,1,96,0,1,2,8,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,14616,1,96,0,1,4,1,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
1,14616,1,96,0,1,4,2,16.0,1,2,1,4,1,2,1,2,1,2,1,1,1,64,0,0,1,8
